nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04389710,NCT04389710,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,81,91,SARS-CoV-2,in past 30 days,30,"",-99999,99999,0,0
NCT04344457,NCT04344457,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,143,162,Sars-CoV2 infection,"",0,"",-99999,99999,0,0
NCT04345601,NCT04345601,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,49,68,SARS-CoV2 infection,acute respiratory distress syndrome (ARDS),0,"",-99999,99999,0,0
NCT04412668,NCT04412668,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,39,58,SARS-CoV2 infection,"",0,"",-99999,99999,0,0
NCT03648372,NCT03648372_covid,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,7801,7821,SARS-CoV-2 infection,History of,0,"",-99999,99999,0,0
NCT03648372,NCT03648372_other,2,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,7801,7821,SARS-CoV-2 infection,<=4 weeks before the start of treatment,28,"",-99999,99999,0,0
NCT04280705,NCT04280705,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870813874,433,453,SARS-CoV-2 infection,>/= 72 hours prior to randomization,3,"",-99999,99999,0,0
NCT04336332,NCT04336332,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,44,64,SARS-CoV-2 infection,"",0,"",-99999,99999,0,0
NCT04338347,NCT04338347,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,105,125,SARS-CoV-2 infection,within 12 months prior to randomization,365,"",-99999,99999,0,0
NCT04340232,NCT04340232,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,514,534,SARS-CoV-2 infection,History of,0,"",-99999,99999,0,0
NCT04341116,NCT04341116,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870859774,105,137,SARS-CoV-2 infection,"",0,"",-99999,99999,0,0
NCT04345692,NCT04345692,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,313,333,SARS-CoV-2 infection,History of,0,"",-99999,99999,0,0
NCT04346615,NCT04346615,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,585,605,SARS-CoV-2 infection,prior to randomization,0,"",-99999,99999,0,0
NCT04347226,NCT04347226,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,107,127,SARS-CoV-2 infection,14 days prior to registration,14,"",-99999,99999,0,0
NCT04350593,NCT04350593,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870881974,127,147,SARS-CoV-2 infection,<72h prior to randomization,0,"",-99999,99999,0,0
NCT04351243,NCT04351243,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,306,326,SARS-CoV-2 infection,>72 hours,3,"",-99999,99999,0,0
NCT04354428,NCT04354428,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,182,202,SARS-CoV-2 infection,History of,0,"",-99999,99999,0,0
NCT04356937,NCT04356937,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,601,621,SARS-CoV-2 infection,"",0,"",-99999,99999,0,0
NCT04359810,NCT04359810,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,200,220,SARS-CoV-2 infection,"Females of childbearing age and males, must be willing to practice an effective contraceptive method or remain abstinent during the study period",0,"",-99999,99999,0,0
NCT04362150,NCT04362150,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,115,135,SARS-CoV-2 infection,21 days or more has elapsed since,21,"",-99999,99999,0,0
NCT04379492,NCT04379492,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,98,118,SARS-CoV-2 infection,History of,0,"",-99999,99999,0,0
NCT04388527,NCT04388527,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,67,87,SARS-CoV-2 infection,within 72 hours prior to enrollment,3,"",-99999,99999,0,0
NCT04389450,NCT04389450,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,245,265,SARS-CoV-2 infection,at time of randomization,0,"",-99999,99999,0,0
NCT04391309,NCT04391309,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870963574,116,136,SARS-CoV-2 infection,within 7 days,7,"",-99999,99999,0,0
NCT04397757,NCT04397757,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,69,89,SARS-CoV-2 infection,within 72 hours prior to enrollment,3,"",-99999,99999,0,0
NCT04401410,NCT04401410,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,23,43,SARS-CoV-2 infection,prior,0,"",-99999,99999,0,0
NCT04401579,NCT04401579,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,423,443,SARS-CoV-2 infection,at time of enrollment,0,"",-99999,99999,0,0
NCT04405570,NCT04405570,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,218,238,SARS-CoV-2 infection,prior to study entry,0,"",-99999,99999,0,0
NCT04412486,NCT04412486,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870988774,220,240,SARS-CoV-2 infection,"",0,"",-99999,99999,0,0
NCT04412785,NCT04412785,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,259,279,SARS-CoV-2 infection,at time of enrollment,0,"",-99999,99999,0,0
NCT04415073,NCT04415073,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,92,112,SARS-CoV-2 infection,prior to randomization,0,"",-99999,99999,0,0
NCT04391309,NCT04391309,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,289,319,SARS-CoV-2 pulmonary infection,Currently,10000,"",-99999,99999,0,0
NCT04334382,NCT04334382,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,1154,1187,symptoms attributable to COVID-19,History of,0,"",-99999,99999,0,0
NCT04343651,NCT04343651,1,1,37310286,Infection of upper respiratory tract caused by 2019 novel coronavirus,Condition,0,870866974,118,186,symptoms of respiratory illness caused by coronavirus 2019 infection,"",0,"",-99999,99999,0,0
NCT04344457,NCT04344457,1,1,37310286,Infection of upper respiratory tract caused by 2019 novel coronavirus,Condition,0,,181,202,symptoms of Sars-CoV2,"",0,"",-99999,99999,0,0
NCT04348500,NCT04348500,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,142,158,COVID19+ disease,at the time of screening,10000,"",-99999,99999,0,0
NCT04343755,NCT04343755_donor,1,1,40653952,Human coronavirus,Measurement,0,,247,277,Covid-19 neutralizing antibody,At least 14 days from,14,>1:64,1,64,0,0
NCT04337216,NCT04337216,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,1441,1448,COVD-19,within the 4 weeks,28,"",-99999,99999,0,0
NCT04390191,NCT04390191,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,104,109,COVID,"",0,"",-99999,99999,0,0
NCT04359602,NCT04359602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,250,258,COVID 19,"",0,"",-99999,99999,0,0
NCT04359602,NCT04359602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,184,192,COVID 19,"",0,"",-99999,99999,0,0
NCT04365985,NCT04365985,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,36,45,COVID -19,"",0,"",-99999,99999,0,0
NCT04350450,NCT04350450,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,40,53,COVID illness,within the first 7 days of illness,7,"",-99999,99999,0,0
NCT04308668,NCT04308668,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870818774,167,174,COVID19,within 4 days of symptom onset,4,"",-99999,99999,0,0
NCT04359329,NCT04359329,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,88,95,COVID19,History of,0,"",-99999,99999,0,0
NCT04323839,NCT04323839,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870828474,137,145,COVID-19,"since January 1, 2020",-1,"",-99999,99999,0,0
NCT04323839,NCT04323839,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870828474,170,178,COVID-19,"since January 1, 2020",-1,"",-99999,99999,0,0
NCT04329923,NCT04329923_2,2,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2620,2628,COVID-19,within 14 days prior to screening evaluation,14,"",-99999,99999,0,0
NCT04329923,NCT04329923_3,3,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2620,2628,COVID-19,within 14 days prior to screening evaluation,14,"",-99999,99999,0,0
NCT04331795,NCT04331795_A,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2656,2664,COVID-19,history of,0,"",-99999,99999,0,0
NCT04333654,NCT04333654,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,55,63,COVID-19,within 2 months before enrollment,60,"",-99999,99999,0,0
NCT04334382,NCT04334382,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,84,92,COVID-19,History of,0,"",-99999,99999,0,0
NCT04334460,NCT04334460,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,227,235,COVID-19,at screening,0,"",-99999,99999,0,0
NCT04334460,NCT04334460,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,202,210,COVID-19,at screening,0,"",-99999,99999,0,0
NCT04334512,NCT04334512,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,622,630,COVID-19,"",0,"",-99999,99999,0,0
NCT04335552,NCT04335552,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870850974,128,136,COVID-19,during hospitalization,0,"",-99999,99999,0,0
NCT04335630,NCT04335630,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,317,325,COVID-19,"",0,"",-99999,99999,0,0
NCT04338009,NCT04338009,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,89,97,COVID-19,"",0,"",-99999,99999,0,0
NCT04338360,NCT04338360,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870856474,214,222,COVID-19,"",0,"",-99999,99999,0,0
NCT04338360,NCT04338360,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870856674,403,411,COVID-19,"",0,"",-99999,99999,0,0
NCT04338360,NCT04338360,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870856674,674,682,COVID-19,"",0,"",-99999,99999,0,0
NCT04339998,NCT04339998,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,56,64,COVID-19,"",0,"",-99999,99999,0,0
NCT04341935,NCT04341935,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870862674,144,152,COVID-19,"",0,"",-99999,99999,0,0
NCT04341935,NCT04341935,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870862674,278,286,COVID-19,"",0,"",-99999,99999,0,0
NCT04342195,NCT04342195,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,577,585,COVID-19,duration of at least 4 weeks from day of enrollment,1,"",-99999,99999,0,0
NCT04342728,NCT04342728,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,142,150,COVID-19,Current,10000,"",-99999,99999,0,0
NCT04342897,NCT04342897,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,103,111,COVID-19,"",0,"",-99999,99999,0,0
NCT04343261,NCT04343261,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,94,102,COVID-19,"",0,"",-99999,99999,0,0
NCT04343261,NCT04343261,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870866174,184,192,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04343261,NCT04343261,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870866174,184,192,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04343651,NCT04343651,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870866574,254,262,COVID-19,"",0,"",-99999,99999,0,0
NCT04343651,NCT04343651,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870866974,607,615,COVID-19,"",0,"",-99999,99999,0,0
NCT04350073,NCT04350073,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,38,46,COVID-19,within 72 hours,3,"",-99999,99999,0,0
NCT04351620,NCT04351620,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870884374,326,334,COVID-19,"",0,"",-99999,99999,0,0
NCT04354701,NCT04354701,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,215,223,COVID-19,"",0,"",-99999,99999,0,0
NCT04359797,NCT04359797,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,96,104,COVID-19,"",0,"",-99999,99999,0,0
NCT04360278,NCT04360278_covid,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,713,721,COVID-19,High-risk sexual history,0,"",-99999,99999,0,0
NCT04361214,NCT04361214,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870908174,321,329,COVID-19,"",0,"",-99999,99999,0,0
NCT04361838,NCT04361838,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,91,99,COVID-19,"",0,"",-99999,99999,0,0
NCT04362137,NCT04362137,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,1422,1430,COVID-19,at time of randomization,0,"",-99999,99999,0,0
NCT04367077,NCT04367077,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,135,143,COVID-19,"",0,"",-99999,99999,0,0
NCT04367831,NCT04367831,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,46,54,COVID-19,during the previous 7 days of hospitalization prior to ICU admission,7,"",-99999,99999,0,0
NCT04368000,NCT04368000,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870922474,69,77,COVID-19,"",0,"",-99999,99999,0,0
NCT04368000,NCT04368000,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870922474,69,77,COVID-19,"",0,"",-99999,99999,0,0
NCT04371315,NCT04371315,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870928974,147,155,Covid-19,"",0,"",-99999,99999,0,0
NCT04372186,NCT04372186,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,482,490,COVID-19,at screening,0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870933074,287,295,COVID-19,"",0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870933174,478,486,COVID-19,"",0,"",-99999,99999,0,0
NCT04372589,NCT04372589,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,214,222,COVID-19,Current,10000,"",-99999,99999,0,0
NCT04372602,NCT04372602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870934074,49,57,COVID-19,"",0,"",-99999,99999,0,0
NCT04372602,NCT04372602,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2716,2724,COVID-19,at the time of study registration,10000,"",-99999,99999,0,0
NCT04373148,NCT04373148,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,66,74,COVID-19,"",0,"",-99999,99999,0,0
NCT04373161,NCT04373161,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,47,55,COVID-19,"",0,"",-99999,99999,0,0
NCT04374370,NCT04374370,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870939574,560,568,COVID-19,"",0,"",-99999,99999,0,0
NCT04374370,NCT04374370,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870939474,560,568,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04375397,NCT04375397,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,603,611,COVID-19,within 4 weeks,28,"",-99999,99999,0,0
NCT04376034,NCT04376034_donor,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,60,68,COVID-19,for at least 14 days,14,"",-99999,99999,0,0
NCT04377308,NCT04377308,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,121,129,COVID-19,"",0,"",-99999,99999,0,0
NCT04377620,NCT04377620,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,1195,1203,COVID-19,within 30 days of randomization,30,"",-99999,99999,0,0
NCT04379544,NCT04379544,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,21,29,COVID-19,"",0,"",-99999,99999,0,0
NCT04379544,NCT04379544,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,153,161,COVID-19,"",0,"",-99999,99999,0,0
NCT04380948,NCT04380948,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,337,345,COVID-19,>10 days,10,"",-99999,99999,0,0
NCT04381013,NCT04381013_2,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,247,255,COVID-19,"",0,"",-99999,99999,0,0
NCT04381013,NCT04381013_3,3,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,305,313,COVID-19,"",0,"",-99999,99999,0,0
NCT04381013,NCT04381013_3,3,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,597,605,COVID-19,"",0,"",-99999,99999,0,0
NCT04382391,NCT04382391,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,117,125,CoViD-19,at baseline prior to development of CoViD-19,0,"",-99999,99999,0,0
NCT04384445,NCT04384445,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,182,190,COVID-19,at the time of signing the Informed Consent Form,10000,"",-99999,99999,0,0
NCT04385901,NCT04385901,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,44,52,COVID-19,in the last 6 months,180,"",-99999,99999,0,0
NCT04386265,NCT04386265,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,43,51,COVID-19,"",0,"",-99999,99999,0,0
NCT04387786,NCT04387786,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,61,69,COVID-19,"",0,"",-99999,99999,0,0
NCT04388683,NCT04388683,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,123,131,COVID-19,"",0,"",-99999,99999,0,0
NCT04389567,NCT04389567,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,88,96,COVID-19,"",0,"",-99999,99999,0,0
NCT04389710,NCT04389710,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870959174,275,283,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04389710,NCT04389710,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870959174,275,283,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04359901,NCT04359901,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,265,281,COVID-19 disease,enrollment in the trial,0,"",-99999,99999,0,0
NCT04380961,NCT04380961,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870950474,591,607,COVID-19 DISEASE,"",0,"",-99999,99999,0,0
NCT04380961,NCT04380961,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870950474,591,607,COVID-19 DISEASE,"",0,"",-99999,99999,0,0
NCT04381052,NCT04381052,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,164,180,COVID-19 disease,<72 hours prior to enrollment,3,"",-99999,99999,0,0
NCT04405739,NCT04405739,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870980374,29,45,COVID-19 disease,within 7 days,7,"",-99999,99999,0,0
NCT04406064,NCT04406064,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,108,124,COVID-19 disease,"",0,"",-99999,99999,0,0
NCT04408040,NCT04408040,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870982474,83,99,COVID-19 disease,"",0,"",-99999,99999,0,0
NCT04353206,NCT04353206,1,1,37310285,Pneumonia caused by 2019 novel coronavirus,Condition,0,,109,135,COVID-19 induced pneumonia,at the time enrollment is considered,10000,"",-99999,99999,0,0
NCT04193878,NCT04193878,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870812074,492,510,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04322682,NCT04322682,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,160,178,COVID-19 infection,history of,0,"",-99999,99999,0,0
NCT04326426,NCT04326426,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,63,81,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04326426,NCT04326426,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,132,150,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04354870,NCT04354870_A,1,1,4292405,Collection of sputum,Procedure,0,870894174,284,304,collection of sputum,"",0,"",-99999,99999,0,1
NCT04335552,NCT04335552,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870850974,86,104,COVID-19 infection,during hospitalization,0,"",-99999,99999,0,0
NCT04341116,NCT04341116,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870859774,119,137,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04342195,NCT04342195,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,59,77,COVID-19 infection,duration of at least 4 weeks from day of enrollment,1,"",-99999,99999,0,0
NCT04343976,NCT04343976,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,90,108,COVID-19 infection,within 48 hours of randomization,2,"",-99999,99999,0,0
NCT04344535,NCT04344535_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,401,419,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04356690,NCT04356690,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,33,51,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04357730,NCT04357730,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,80,98,COVID-19 infection,within the past 5 years,1825,"",-99999,99999,0,0
NCT04358029,NCT04358029,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,59,77,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04359836,NCT04359836,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,212,230,COVID-19 infection,age,0,"",-99999,99999,0,0
NCT04361253,NCT04361253,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,44,62,COVID-19 infection,History of,0,"",-99999,99999,0,0
NCT04362189,NCT04362189,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,111,129,COVID-19 infection,at any time prior to or during the study,0,"",-99999,99999,0,0
NCT04374279,NCT04374279,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,46,64,COVID-19 infection,<=3 days from enrollment,3,"",-99999,99999,0,0
NCT04374461,NCT04374461_A,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,32,50,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04374461,NCT04374461_B,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,32,50,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04377659,NCT04377659,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,239,257,COVID-19 infection,ongoing,0,"",-99999,99999,0,0
NCT04379089,NCT04379089,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,124,142,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04390516,NCT04390516,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,66,84,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04392232,NCT04392232,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,66,84,COVID-19 infection,history of,0,"",-99999,99999,0,0
NCT04393311,NCT04393311,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,110,128,COVID-19 infection,at Screening,0,"",-99999,99999,0,0
NCT04395716,NCT04395716,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870967174,124,142,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04395716,NCT04395716,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870967174,62,80,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04401449,NCT04401449,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,175,193,COVID-19 infection,within 1-28 days,-10000,"",-99999,99999,0,0
NCT04406064,NCT04406064,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,245,263,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04406389,NCT04406389,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870982174,106,124,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04408040,NCT04408040,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,34,52,COVID-19 infection,History of,0,"",-99999,99999,0,0
NCT04408222,NCT04408222,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,137,155,COVID-19 infection,"",0,"",-99999,99999,0,0
NCT04411628,NCT04411628,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,144,162,COVID-19 infection,prior to enrollment,0,"",-99999,99999,0,0
NCT04418557,NCT04418557,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870993074,23,41,COVID-19 infection,at any time of the pregnancy,0,"",-99999,99999,0,0
